wage,income,age,educ,public,tenure,experience,subordinates,otherjob,internet,trust,urban,region,sex
7500.0,7500,48,1.0,1.0,10.0,27.0,1,0,0,0,0,Уральский экономический район,male
4000.0,4168,25,4.0,1.0,5.0,5.0,0,1,1,0,0,Уральский экономический район,female
5000.0,10600,33,5.0,0.0,0.0,10.0,0,0,1,0,0,Восточный и Дальне-Восточный экономический район,female
8900.0,20800,29,0.0,1.0,8.0,11.0,0,0,0,0,0,Уральский экономический район,male
7500.0,7500,25,5.0,1.0,3.0,3.0,0,1,0,0,0,Уральский экономический район,female
8000.0,8000,45,2.0,1.0,11.0,28.0,0,1,1,0,0,Восточный и Дальне-Восточный экономический район,male
4000.0,4000,51,4.0,1.0,0.0,30.0,0,1,0,0,0,Уральский экономический район,female
10000.0,10000,38,2.0,1.0,17.0,17.0,1,0,0,0,0,Уральский экономический район,male
2500.0,2500,22,0.0,0.0,0.0,3.0,0,1,0,0,0,Уральский экономический район,male
5500.0,5500,46,5.0,0.0,3.0,12.0,0,1,0,0,0,Восточный и Дальне-Восточный экономический район,female
7500.0,16100,49,5.0,0.0,0.0,43.0,0,0,0,0,0,Уральский экономический район,male
7000.0,7000,20,4.0,0.0,0.0,0.0,0,1,1,0,0,Уральский экономический район,male
15000.0,15000,25,4.0,1.0,6.0,10.0,0,1,1,0,0,Уральский экономический район,male
4000.0,4000,58,0.0,1.0,28.0,38.0,0,0,0,0,0,Уральский экономический район,male
7000.0,7000,34,0.0,0.0,1.0,16.0,0,0,0,0,0,Восточный и Дальне-Восточный экономический район,female
8000.0,8000,33,0.0,1.0,13.0,13.0,0,0,0,0,0,Уральский экономический район,male
6500.0,8300,51,0.0,1.0,9.0,33.0,0,0,0,1,0,Уральский экономический район,male
3750.0,3750,35,5.0,0.0,0.0,12.0,0,0,0,0,0,Уральский экономический район,female
6000.0,8959,44,0.0,1.0,26.0,26.0,1,0,0,0,0,Уральский экономический район,female
13000.0,13000,50,0.0,0.0,0.0,32.0,0,0,0,0,0,Уральский экономический район,male
6000.0,6000,25,3.0,0.0,0.0,4.0,1,0,0,0,0,Уральский экономический район,female
10500.0,10500,32,0.0,0.0,2.0,10.0,1,0,0,0,0,Уральский экономический район,male
6500.0,6500,28,0.0,0.0,2.0,10.0,0,0,0,0,0,Уральский экономический район,female
3000.0,3000,52,4.0,0.0,3.0,25.0,0,0,0,0,0,Восточный и Дальне-Восточный экономический район,female
15000.0,15000,43,2.0,0.0,0.0,24.0,0,0,0,0,0,Уральский экономический район,male
3000.0,3550,46,0.0,0.0,7.0,25.0,0,0,0,0,0,Уральский экономический район,female
5750.0,5750,42,0.0,1.0,0.0,22.0,0,0,0,0,0,Уральский экономический район,female
14800.0,14800,33,5.0,1.0,11.0,11.0,1,0,1,0,0,Уральский экономический район,male
5000.0,5000,49,5.0,1.0,1.0,26.0,0,1,1,0,0,Уральский экономический район,female
7000.0,7000,34,0.0,0.0,1.0,10.0,0,0,0,0,0,Уральский экономический район,female
10000.0,10000,40,3.0,0.0,5.0,8.0,0,0,0,0,0,Восточный и Дальне-Восточный экономический район,female
27000.0,27000,38,5.0,0.0,17.0,17.0,1,0,0,0,0,Уральский экономический район,male
10000.0,16000,30,5.0,0.0,2.0,10.0,0,1,1,0,0,Уральский экономический район,female
10000.0,10000,23,3.0,0.0,2.0,2.0,0,0,0,0,0,Уральский экономический район,male
10000.0,10000,26,2.0,0.0,2.0,2.0,0,0,0,0,0,Уральский экономический район,male
6000.0,10668,42,0.0,0.0,3.0,23.0,1,1,0,0,0,Уральский экономический район,female
1400.0,1400,48,0.0,0.0,3.0,25.0,0,1,0,0,0,Восточный и Дальне-Восточный экономический район,female
900.0,1068,29,5.0,1.0,7.0,11.0,0,0,0,0,0,Уральский экономический район,female
10000.0,10000,29,5.0,0.0,2.0,6.0,0,0,1,0,0,Уральский экономический район,female
11200.0,11200,35,5.0,1.0,11.0,11.0,0,1,0,0,0,Уральский экономический район,male
15000.0,15000,50,3.0,0.0,4.0,32.0,0,0,0,0,0,Уральский экономический район,male
10000.0,10083,28,0.0,0.0,1.0,11.0,0,0,1,0,0,Уральский экономический район,female
11000.0,12600,37,4.0,0.0,1.0,19.0,1,1,1,0,0,Уральский экономический район,male
9000.0,9000,34,4.0,1.0,12.0,14.0,0,1,0,0,0,Уральский экономический район,female
4500.0,4500,26,4.0,0.0,6.0,5.0,0,0,1,0,0,Уральский экономический район,female
7000.0,7000,25,1.0,0.0,4.0,3.0,0,0,0,0,0,Уральский экономический район,male
9700.0,9700,40,5.0,1.0,10.0,15.0,0,0,0,0,0,Уральский экономический район,female
24000.0,30000,49,0.0,0.0,2.0,25.0,1,0,0,0,0,Уральский экономический район,male
3800.0,6152,50,0.0,1.0,5.0,22.0,0,0,0,0,0,Уральский экономический район,female
3700.0,3700,32,0.0,1.0,0.0,10.0,0,1,0,0,0,Уральский экономический район,female
8000.0,8000,34,5.0,1.0,6.0,12.0,1,0,0,0,0,Уральский экономический район,male
8570.0,8570,52,3.0,1.0,6.0,25.0,0,1,0,0,0,Уральский экономический район,female
9000.0,9000,26,0.0,0.0,1.0,1.0,0,1,0,0,0,Восточный и Дальне-Восточный экономический район,female
2500.0,3000,30,0.0,0.0,0.0,4.0,0,1,0,0,0,Восточный и Дальне-Восточный экономический район,male
8000.0,11616,55,4.0,0.0,5.0,36.0,0,0,0,0,0,Уральский экономический район,female
16000.0,16000,45,5.0,0.0,1.0,20.0,1,1,1,1,0,Уральский экономический район,male
3400.0,3400,40,3.0,1.0,1.0,22.0,1,0,0,0,0,Уральский экономический район,female
10000.0,10000,47,5.0,1.0,10.0,23.0,0,0,0,0,0,Уральский экономический район,male
9000.0,9000,42,4.0,1.0,2.0,18.0,1,0,0,0,0,Уральский экономический район,female
15000.0,15000,25,0.0,1.0,5.0,5.0,0,0,0,0,0,Уральский экономический район,male
9000.0,9000,24,5.0,0.0,2.0,2.0,0,0,1,0,0,Уральский экономический район,female
15000.0,15000,25,5.0,1.0,2.0,2.0,1,0,1,0,0,Уральский экономический район,male
15000.0,15000,24,5.0,1.0,2.0,2.0,1,0,1,0,0,Уральский экономический район,male
5000.0,7000,47,5.0,0.0,8.0,23.0,0,0,1,0,0,Уральский экономический район,female
6000.0,6000,25,5.0,0.0,0.0,6.0,0,0,1,0,0,Уральский экономический район,female
18000.0,18000,27,5.0,0.0,3.0,3.0,0,1,1,0,0,Уральский экономический район,female
7500.0,7500,51,3.0,0.0,3.0,26.0,0,0,0,0,0,Уральский экономический район,male
3000.0,3000,45,3.0,1.0,8.0,26.0,0,0,0,0,0,Уральский экономический район,female
6000.0,6000,43,3.0,0.0,0.0,26.0,0,0,0,0,0,Восточный и Дальне-Восточный экономический район,male
10000.0,10084,27,5.0,0.0,0.0,3.0,1,1,1,0,0,Уральский экономический район,female
4000.0,4000,37,5.0,1.0,11.0,15.0,1,1,1,0,0,Уральский экономический район,female
10000.0,10000,22,4.0,0.0,1.0,2.0,0,0,1,0,0,Приволжский федеральный округ,female
5000.0,5000,41,5.0,1.0,9.0,15.0,0,1,0,1,0,Красноярск и Красноярский край,male
7000.0,7000,38,5.0,1.0,9.0,16.0,1,0,0,1,0,Красноярск и Красноярский край,female
3000.0,3000,45,0.0,1.0,6.0,27.0,0,1,0,1,0,Красноярск и Красноярский край,female
2700.0,2700,45,3.0,1.0,0.0,25.0,0,0,0,0,0,Красноярск и Красноярский край,male
1500.0,1500,57,1.0,1.0,38.0,40.0,0,0,0,0,0,Красноярск и Красноярский край,male
7000.0,7000,58,0.0,0.0,0.0,35.0,0,1,0,0,0,Красноярск и Красноярский край,male
700.0,700,38,5.0,0.0,3.0,20.0,0,0,0,0,0,Красноярск и Красноярский край,female
5220.0,8520,39,5.0,1.0,6.0,15.0,0,1,0,0,0,Красноярск и Красноярский край,female
8000.0,8000,41,0.0,1.0,19.0,21.0,0,0,0,0,0,Красноярск и Красноярский край,female
4500.0,4500,53,0.0,1.0,8.0,35.0,0,0,0,0,0,Красноярск и Красноярский край,female
7000.0,8650,26,0.0,0.0,0.0,4.0,0,1,0,0,0,Красноярск и Красноярский край,female
8000.0,18000,25,0.0,0.0,1.0,3.0,0,1,0,0,0,Красноярск и Красноярский край,male
5000.0,5000,47,2.0,1.0,2.0,30.0,0,1,0,0,0,Красноярск и Красноярский край,female
8200.0,8200,50,0.0,1.0,3.0,33.0,0,0,0,0,0,Красноярск и Красноярский край,male
14000.0,28000,24,3.0,1.0,3.0,6.0,0,0,0,0,0,Красноярск и Красноярский край,male
10000.0,10000,20,4.0,0.0,2.0,2.0,0,0,0,0,0,Красноярск и Красноярский край,female
5000.0,5000,46,4.0,1.0,26.0,26.0,1,0,0,0,0,Красноярск и Красноярский край,female
4000.0,4000,51,0.0,1.0,0.0,29.0,0,0,0,0,0,Красноярск и Красноярский край,male
5000.0,5000,33,1.0,0.0,1.0,16.0,0,0,0,0,0,Восточный и Дальне-Восточный экономический район,male
17000.0,17000,24,5.0,0.0,5.0,6.0,1,0,0,0,0,Восточный и Дальне-Восточный экономический район,female
8000.0,8000,49,1.0,1.0,4.0,32.0,0,0,0,0,0,Красноярск и Красноярский край,male
3000.0,3000,52,1.0,1.0,33.0,33.0,0,0,0,0,0,Красноярск и Красноярский край,male
7000.0,13000,25,3.0,1.0,0.0,4.0,0,0,0,0,0,Красноярск и Красноярский край,female
11000.0,11000,25,0.0,0.0,2.0,10.0,1,0,0,0,0,Красноярск и Красноярский край,male
24000.0,24000,45,5.0,1.0,26.0,27.0,1,0,1,0,1,Уральский федеральный округ,female
7000.0,7000,49,4.0,1.0,19.0,28.0,0,0,0,0,1,Уральский федеральный округ,female
14000.0,15250,22,4.0,1.0,1.0,4.0,0,0,0,0,1,Уральский федеральный округ,female
13000.0,13000,39,5.0,0.0,15.0,16.0,1,0,1,0,1,Уральский федеральный округ,female
12000.0,12000,39,0.0,0.0,1.0,19.0,0,0,0,0,1,Уральский федеральный округ,male
20000.0,20000,43,5.0,1.0,20.0,27.0,1,0,1,0,1,Уральский федеральный округ,male
15000.0,15000,50,5.0,0.0,23.0,30.0,0,0,1,0,1,Уральский федеральный округ,female
6000.0,6000,20,4.0,0.0,1.0,1.0,0,0,1,0,1,Уральский федеральный округ,female
35000.0,35000,26,5.0,0.0,2.0,10.0,1,0,1,0,1,Уральский федеральный округ,female
8000.0,8000,40,5.0,1.0,15.0,21.0,0,0,1,0,1,Уральский федеральный округ,female
28000.0,28000,37,0.0,0.0,1.0,19.0,0,0,1,0,1,Уральский федеральный округ,female
14000.0,14000,38,0.0,0.0,2.0,15.0,0,0,1,1,1,Уральский федеральный округ,male
16000.0,16000,26,4.0,0.0,1.0,4.0,1,0,1,0,1,Уральский федеральный округ,female
50000.0,50000,28,5.0,0.0,6.0,7.0,1,0,1,0,1,Уральский федеральный округ,female
18000.0,18000,47,3.0,1.0,2.0,31.0,0,0,0,0,1,Уральский федеральный округ,male
12000.0,14000,26,5.0,1.0,3.0,4.0,0,0,0,0,1,Уральский федеральный округ,female
30000.0,30000,25,5.0,0.0,6.0,6.0,0,0,1,0,1,Уральский федеральный округ,male
12000.0,12000,52,0.0,1.0,29.0,37.0,0,0,0,0,1,Уральский федеральный округ,female
20000.0,20000,52,5.0,0.0,0.0,31.0,0,0,1,0,1,Уральский федеральный округ,female
28000.0,28000,35,4.0,1.0,6.0,15.0,0,0,1,0,1,Уральский федеральный округ,male
10800.0,10800,50,0.0,0.0,10.0,29.0,0,0,0,0,1,Уральский федеральный округ,male
15000.0,15000,26,0.0,0.0,2.0,5.0,0,0,1,0,1,Уральский федеральный округ,female
15000.0,15000,25,4.0,0.0,1.0,6.0,1,0,1,0,1,Уральский федеральный округ,female
6500.0,14300,55,1.0,1.0,3.0,36.0,0,0,0,0,1,Уральский федеральный округ,female
8000.0,8000,43,5.0,1.0,8.0,24.0,0,0,1,0,1,Уральский федеральный округ,female
12000.0,12600,20,4.0,1.0,2.0,2.0,0,0,1,0,1,Уральский федеральный округ,female
6900.0,15000,57,0.0,1.0,28.0,41.0,0,0,1,0,1,Уральский федеральный округ,male
30000.0,33000,45,5.0,0.0,10.0,20.0,1,0,1,0,1,Уральский федеральный округ,male
15000.0,15000,34,0.0,1.0,16.0,16.0,0,0,0,0,1,Уральский федеральный округ,female
14000.0,14000,36,5.0,1.0,0.0,14.0,0,0,0,0,1,Уральский федеральный округ,female
15000.0,15000,45,5.0,1.0,10.0,25.0,0,0,1,0,1,Уральский федеральный округ,male
8000.0,8000,43,3.0,1.0,7.0,26.0,0,0,1,0,1,Уральский федеральный округ,female
30000.0,30000,48,0.0,0.0,2.0,30.0,0,0,1,0,1,Уральский федеральный округ,male
18000.0,18000,52,5.0,1.0,17.0,33.0,0,0,0,0,1,Уральский федеральный округ,female
12000.0,12000,48,3.0,0.0,3.0,27.0,0,0,1,0,1,Уральский федеральный округ,male
12000.0,12000,46,5.0,0.0,2.0,20.0,1,0,1,0,1,Уральский федеральный округ,female
12000.0,12000,26,5.0,0.0,3.0,3.0,0,0,1,0,1,Уральский федеральный округ,female
6000.0,19000,51,5.0,1.0,3.0,30.0,0,0,1,0,1,Уральский федеральный округ,male
13000.0,13000,31,0.0,0.0,7.0,17.0,0,0,1,0,1,Уральский федеральный округ,male
23000.0,23800,35,5.0,1.0,3.0,15.0,0,0,1,0,1,Восточный и Дальне-Восточный экономический район,male
13000.0,13000,49,1.0,0.0,7.0,30.0,0,0,0,0,1,Уральский федеральный округ,male
8000.0,8000,24,0.0,0.0,1.0,3.0,0,0,1,0,1,Уральский федеральный округ,female
7000.0,8000,24,2.0,1.0,1.0,7.0,0,1,1,0,1,Уральский федеральный округ,female
12000.0,12000,45,4.0,1.0,17.0,28.0,0,1,0,0,1,Восточный и Дальне-Восточный экономический район,female
8000.0,8000,49,0.0,1.0,13.0,30.0,0,0,0,0,1,Уральский федеральный округ,male
6000.0,6000,47,4.0,0.0,3.0,27.0,1,0,1,0,1,Уральский федеральный округ,female
3500.0,3500,26,5.0,0.0,0.0,5.0,0,1,1,0,1,Уральский федеральный округ,male
20000.0,20000,25,5.0,0.0,0.0,3.0,0,0,1,0,1,Уральский федеральный округ,female
14000.0,16750,54,4.0,1.0,0.0,36.0,1,0,0,0,1,Уральский федеральный округ,male
5000.0,5000,38,5.0,0.0,14.0,15.0,0,0,1,0,1,Уральский федеральный округ,male
25000.0,25000,31,0.0,0.0,5.0,14.0,0,0,1,0,1,Уральский федеральный округ,male
16000.0,16000,34,2.0,0.0,0.0,6.0,0,0,0,0,1,Уральский федеральный округ,male
5000.0,5000,49,0.0,0.0,9.0,18.0,0,0,1,0,1,Уральский федеральный округ,female
15000.0,15000,28,0.0,0.0,4.0,4.0,0,0,1,0,1,Уральский федеральный округ,male
5000.0,5000,20,2.0,1.0,0.0,3.0,0,0,1,0,1,Уральский федеральный округ,male
24000.0,24000,24,5.0,0.0,0.0,1.0,0,0,1,1,1,Уральский федеральный округ,female
11000.0,11000,21,0.0,0.0,0.0,1.0,0,0,1,0,1,Уральский федеральный округ,female
10000.0,10000,45,5.0,0.0,0.0,20.0,0,0,1,0,1,Уральский федеральный округ,female
12000.0,12000,25,5.0,1.0,2.0,2.0,1,1,0,0,1,Уральский федеральный округ,female
10000.0,10000,23,0.0,0.0,2.0,0.0,0,0,0,0,1,Уральский федеральный округ,female
10000.0,10000,22,0.0,0.0,2.0,2.0,0,1,0,0,1,Уральский федеральный округ,female
9500.0,12500,27,5.0,0.0,1.0,10.0,1,1,1,0,1,Уральский федеральный округ,female
20000.0,20000,34,0.0,0.0,6.0,14.0,1,0,1,0,1,Уральский федеральный округ,female
5000.0,5000,52,0.0,1.0,2.0,34.0,0,0,0,0,1,Уральский федеральный округ,female
25000.0,25000,48,0.0,0.0,5.0,33.0,0,0,0,0,1,Уральский федеральный округ,male
25000.0,25000,33,0.0,0.0,7.0,13.0,1,0,1,0,1,Уральский федеральный округ,male
30000.0,30000,34,0.0,0.0,13.0,14.0,0,0,0,0,1,Уральский федеральный округ,male
16000.0,16000,22,0.0,1.0,0.0,5.0,0,0,1,0,1,Уральский федеральный округ,male
6000.0,6000,51,5.0,1.0,24.0,25.0,0,0,0,0,1,Уральский федеральный округ,female
4500.0,4650,27,3.0,1.0,0.0,5.0,0,1,0,0,1,Уральский федеральный округ,female
5500.0,5500,26,0.0,1.0,1.0,8.0,0,0,0,0,1,Уральский федеральный округ,male
30000.0,30000,33,5.0,0.0,1.0,12.0,1,1,1,0,1,Восточный и Дальне-Восточный экономический район,female
16000.0,16000,24,5.0,0.0,0.0,7.0,0,1,1,0,1,Уральский федеральный округ,female
9200.0,9200,57,0.0,1.0,2.0,38.0,0,0,0,0,1,Уральский федеральный округ,male
10000.0,10000,49,1.0,0.0,2.0,32.0,0,0,1,0,1,Уральский федеральный округ,female
18000.0,18000,53,4.0,1.0,12.0,37.0,0,0,1,0,1,Восточный и Дальне-Восточный экономический район,male
7500.0,7500,45,4.0,1.0,11.0,24.0,0,0,0,0,1,Уральский федеральный округ,female
12000.0,12000,47,2.0,0.0,15.0,30.0,1,0,1,0,1,Уральский федеральный округ,male
8000.0,11000,52,0.0,1.0,4.0,35.0,0,1,1,0,1,Уральский федеральный округ,female
10000.0,15000,56,0.0,1.0,10.0,31.0,0,0,0,0,1,Восточный и Дальне-Восточный экономический район,male
6000.0,6000,48,4.0,1.0,2.0,29.0,0,0,0,0,1,Уральский федеральный округ,female
12000.0,12000,48,0.0,1.0,10.0,29.0,0,0,0,0,1,Уральский федеральный округ,male
6000.0,6000,22,0.0,1.0,3.0,6.0,0,0,0,0,1,Уральский федеральный округ,female
10000.0,10000,57,5.0,0.0,3.0,37.0,1,0,0,0,1,Уральский федеральный округ,male
16000.0,16000,24,2.0,0.0,0.0,0.0,0,0,1,0,1,Восточный и Дальне-Восточный экономический район,male
7000.0,7000,58,4.0,0.0,2.0,35.0,1,0,0,0,1,Уральский федеральный округ,male
2800.0,2800,36,3.0,0.0,2.0,10.0,0,0,0,0,1,Уральский федеральный округ,male
5000.0,5000,32,0.0,0.0,1.0,14.0,0,0,1,0,1,Уральский федеральный округ,female
5000.0,5000,27,4.0,1.0,0.0,3.0,0,0,0,0,1,Уральский федеральный округ,female
900.0,900,26,0.0,1.0,0.0,6.0,0,0,1,0,1,Уральский федеральный округ,female
16000.0,16000,26,2.0,0.0,6.0,0.0,1,0,1,0,1,Уральский федеральный округ,male
6700.0,11200,59,3.0,0.0,4.0,42.0,0,1,0,0,1,Уральский федеральный округ,male
10000.0,10000,33,5.0,0.0,0.0,12.0,0,0,1,0,1,Уральский федеральный округ,female
4000.0,4000,49,5.0,1.0,27.0,27.0,1,0,1,0,1,Уральский федеральный округ,male
12000.0,12000,48,0.0,0.0,3.0,33.0,0,1,0,0,1,Уральский федеральный округ,female
12000.0,12000,43,0.0,1.0,5.0,23.0,0,1,0,0,1,Уральский федеральный округ,male
24000.0,24000,40,0.0,1.0,13.0,24.0,0,0,0,0,1,Уральский федеральный округ,male
5500.0,5500,38,5.0,0.0,2.0,10.0,0,0,0,0,1,Уральский федеральный округ,male
10000.0,10000,27,0.0,0.0,2.0,8.0,0,0,0,0,1,Уральский федеральный округ,female
6700.0,8900,55,5.0,0.0,4.0,34.0,0,1,0,0,1,Уральский федеральный округ,female
16000.0,16000,32,0.0,0.0,3.0,7.0,1,0,0,0,1,Уральский федеральный округ,female
16000.0,16000,37,0.0,0.0,1.0,12.0,0,0,1,0,1,Уральский федеральный округ,male
30000.0,30000,43,5.0,0.0,3.0,25.0,1,0,1,0,1,Уральский федеральный округ,female
30000.0,30000,28,5.0,0.0,0.0,5.0,1,0,1,0,1,Уральский федеральный округ,female
5500.0,5500,46,5.0,1.0,24.0,29.0,0,0,1,0,1,Уральский федеральный округ,female
16000.0,16000,45,4.0,1.0,1.0,26.0,0,0,0,0,1,Уральский федеральный округ,female
10000.0,10000,46,4.0,0.0,6.0,26.0,0,0,0,0,1,Уральский федеральный округ,male
32000.0,32000,52,5.0,1.0,32.0,30.0,1,0,1,1,1,Уральский федеральный округ,female
7000.0,11000,54,1.0,0.0,0.0,35.0,0,1,0,0,1,Уральский федеральный округ,female
10000.0,10000,35,0.0,1.0,3.0,8.0,0,0,0,0,1,Уральский федеральный округ,female
15000.0,15000,27,4.0,0.0,1.0,4.0,0,0,1,0,1,Уральский федеральный округ,female
12000.0,12000,22,4.0,0.0,2.0,3.0,0,1,1,0,1,Уральский федеральный округ,female
6000.0,13700,24,5.0,0.0,7.0,6.0,0,0,1,0,1,Уральский федеральный округ,male
18000.0,24000,23,0.0,0.0,0.0,7.0,0,1,1,0,1,Уральский федеральный округ,male
19000.0,19000,59,5.0,1.0,0.0,40.0,1,0,1,0,1,Уральский федеральный округ,male
2400.0,2400,26,5.0,1.0,2.0,9.0,0,0,1,0,1,Уральский федеральный округ,male
11000.0,11000,22,5.0,1.0,0.0,3.0,0,0,1,0,1,Уральский федеральный округ,female
15000.0,15000,42,5.0,0.0,3.0,20.0,0,0,1,0,1,Уральский федеральный округ,female
30000.0,30000,33,0.0,0.0,5.0,13.0,0,0,1,0,1,Уральский федеральный округ,male
17000.0,17000,60,5.0,0.0,16.0,36.0,1,0,0,0,1,Восточный и Дальне-Восточный экономический район,male
52200.0,52200,29,5.0,1.0,6.0,6.0,1,0,1,0,1,Уральский федеральный округ,male
5000.0,5000,30,5.0,0.0,2.0,10.0,1,0,1,0,1,Уральский федеральный округ,female
10000.0,13000,39,5.0,1.0,1.0,10.0,0,0,1,0,1,Уральский федеральный округ,female
10000.0,10000,36,1.0,0.0,0.0,18.0,0,1,0,0,1,Уральский федеральный округ,male
15000.0,15000,48,4.0,0.0,10.0,31.0,1,0,0,0,1,Уральский федеральный округ,female
10000.0,25000,26,5.0,1.0,1.0,1.0,1,1,1,0,1,Уральский федеральный округ,male
14000.0,18000,38,3.0,1.0,5.0,21.0,0,0,0,0,1,Уральский федеральный округ,female
10200.0,10200,44,5.0,1.0,4.0,23.0,1,0,0,0,1,Уральский федеральный округ,female
11000.0,11000,42,5.0,1.0,21.0,20.0,1,0,1,0,1,Уральский федеральный округ,male
10000.0,10000,47,5.0,1.0,5.0,18.0,0,0,1,0,1,Уральский федеральный округ,female
30000.0,30000,40,5.0,0.0,0.0,19.0,1,0,1,0,1,Уральский федеральный округ,male
17000.0,21200,24,4.0,1.0,3.0,4.0,1,1,1,0,1,Уральский федеральный округ,male
5500.0,19000,31,0.0,1.0,8.0,10.0,0,1,1,0,1,Уральский федеральный округ,male
9570.0,10000,23,0.0,1.0,3.0,3.0,0,1,1,0,1,Уральский федеральный округ,female
13155.0,13155,36,3.0,0.0,1.0,14.0,1,0,1,0,1,Уральский федеральный округ,male
15000.0,15000,26,5.0,0.0,0.0,4.0,0,0,1,0,1,Уральский федеральный округ,female
17000.0,17000,49,5.0,0.0,9.0,25.0,0,1,0,0,1,Уральский федеральный округ,female
20000.0,20000,37,2.0,0.0,4.0,15.0,1,1,1,1,1,Уральский федеральный округ,male
8000.0,8000,40,5.0,1.0,3.0,17.0,1,0,1,0,1,Уральский федеральный округ,female
16500.0,16500,47,2.0,0.0,1.0,20.0,0,1,0,0,1,Уральский федеральный округ,male
6200.0,6950,44,3.0,0.0,7.0,27.0,0,1,0,0,1,Уральский федеральный округ,female
6600.0,15200,45,3.0,1.0,0.0,27.0,0,1,0,0,1,Уральский федеральный округ,female
10000.0,10000,44,5.0,0.0,6.0,25.0,0,0,0,0,1,Уральский федеральный округ,female
10000.0,10000,53,4.0,0.0,0.0,32.0,0,1,0,0,1,Уральский федеральный округ,female
18000.0,19000,46,4.0,1.0,0.0,20.0,0,0,0,0,1,Уральский федеральный округ,female
7000.0,7000,54,3.0,1.0,9.0,39.0,0,1,0,0,1,Восточный и Дальне-Восточный экономический район,female
3500.0,3500,27,4.0,1.0,8.0,12.0,0,1,1,0,1,Уральский федеральный округ,female
30000.0,30000,43,5.0,1.0,10.0,21.0,1,0,1,0,1,Уральский федеральный округ,male
20000.0,20000,54,3.0,1.0,35.0,34.0,0,0,0,0,1,Уральский федеральный округ,male
8000.0,8000,49,4.0,0.0,0.0,31.0,0,1,0,0,1,Уральский федеральный округ,female
17000.0,17000,49,0.0,1.0,15.0,29.0,0,0,0,0,1,Уральский федеральный округ,male
17000.0,17000,25,5.0,1.0,4.0,4.0,1,0,1,0,1,Уральский федеральный округ,male
27300.0,27300,32,4.0,1.0,4.0,17.0,0,1,1,0,1,Восточный и Дальне-Восточный экономический район,male
22000.0,22000,28,2.0,0.0,3.0,8.0,0,1,1,0,1,Уральский федеральный округ,male
53000.0,53000,26,5.0,0.0,1.0,7.0,1,0,1,0,1,Уральский федеральный округ,female
7000.0,7000,45,5.0,1.0,4.0,14.0,0,1,1,0,1,Уральский федеральный округ,female
15000.0,15000,36,0.0,0.0,2.0,13.0,0,0,1,0,1,Уральский федеральный округ,female
30000.0,30000,43,5.0,0.0,8.0,18.0,0,0,1,0,1,Уральский федеральный округ,male
8000.0,8000,25,5.0,0.0,0.0,0.0,0,1,1,0,1,Уральский федеральный округ,male
7700.0,37700,36,0.0,1.0,4.0,14.0,0,1,1,0,1,Уральский федеральный округ,female
26000.0,26000,49,0.0,0.0,0.0,30.0,0,1,1,0,1,Уральский федеральный округ,male
11500.0,11500,48,5.0,1.0,20.0,22.0,0,0,1,0,1,Уральский федеральный округ,female
7000.0,7000,57,5.0,1.0,14.0,25.0,0,0,1,0,1,Уральский федеральный округ,male
15000.0,25000,25,5.0,0.0,2.0,2.0,0,0,1,0,1,Уральский федеральный округ,male
8000.0,8000,25,5.0,1.0,3.0,4.0,1,1,1,0,1,Уральский федеральный округ,male
9000.0,9000,53,1.0,1.0,3.0,36.0,0,0,0,0,1,Уральский федеральный округ,male
35000.0,35000,36,5.0,0.0,10.0,11.0,1,1,1,0,1,Уральский федеральный округ,male
25000.0,40000,27,0.0,0.0,3.0,0.0,0,0,1,0,1,Уральский федеральный округ,female
15000.0,15000,35,0.0,0.0,0.0,17.0,0,0,0,0,1,Уральский федеральный округ,male
7400.0,7400,43,4.0,0.0,4.0,24.0,0,1,0,0,1,Уральский федеральный округ,female
12800.0,12800,31,5.0,0.0,3.0,10.0,1,1,0,0,1,Уральский федеральный округ,female
20000.0,20000,35,2.0,1.0,4.0,15.0,1,1,0,0,1,Восточный и Дальне-Восточный экономический район,male
25000.0,25000,44,5.0,0.0,1.0,27.0,1,0,1,0,1,Уральский федеральный округ,female
18000.0,18000,51,3.0,0.0,8.0,35.0,0,0,0,0,1,Восточный и Дальне-Восточный экономический район,male
20000.0,20000,28,0.0,0.0,4.0,10.0,1,0,1,0,1,Уральский федеральный округ,male
10000.0,10000,52,5.0,0.0,6.0,18.0,0,0,0,0,1,Уральский федеральный округ,female
20000.0,20000,44,5.0,0.0,3.0,19.0,1,1,0,0,1,Уральский федеральный округ,male
20000.0,20000,48,5.0,0.0,2.0,23.0,0,1,0,0,1,Уральский федеральный округ,female
40000.0,40000,45,2.0,1.0,3.0,19.0,0,0,0,0,1,Уральский федеральный округ,male
10000.0,10000,24,0.0,0.0,0.0,3.0,0,1,1,0,1,Уральский федеральный округ,male
25000.0,25000,28,5.0,1.0,6.0,8.0,1,0,1,0,1,Уральский федеральный округ,male
20000.0,20000,52,1.0,1.0,3.0,30.0,0,0,0,0,1,Уральский федеральный округ,male
10000.0,10000,33,0.0,0.0,0.0,15.0,0,0,0,0,1,Восточный и Дальне-Восточный экономический район,male
36000.0,36000,28,0.0,1.0,0.0,10.0,0,0,0,0,1,Уральский федеральный округ,male
12000.0,12000,43,0.0,1.0,21.0,24.0,1,1,1,0,1,Уральский федеральный округ,female
10000.0,10000,34,5.0,0.0,1.0,15.0,0,0,1,0,1,Уральский федеральный округ,female
